,title,unit,address,price,href
190,无中介，市一医院，交子大道，高新，金融城，领包入住，随时看房,"3室1厅, 80㎡",誉峰高新区-金融城万象南路360号,4050,https://cd.zu.anjuke.com/fangyuan/1586405641248768?isauction=2&shangquan_id=15775&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPHNkPjb3njcQn1bYnjbKTHDdrjmYnjNvPjDzPj9LPW9KnHE1njTKnHE1njTKnikQnTDQnjcKnHNOPWNdnWE3n1mQrTDQnE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHEKTiYQTEDQnWbkPHTOnH93P1TzPW9LnWnzTHmKTHDKuW91rj-6myDVuWmznBYYPy7-syF6PhNVm1T3uH-BrymzmycOTHDzrHTdnjbQrj9LPWD1rHNznjTKnHcOnjNkrHD3rjmOrjE3njmYnTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTYskDKnHc1sWN1sWc1PB3zn1nKnTDkTEDQsjDQTgVqTHDknjnvTHDknjDvPWEKuhN3n1NQrAEVnHnvnBYYnAE1sy7BPHDVmWEduW0YPjRWPWc3TEDYTEDKnTDQnjc_nHDYrj0_nHNLP1NKnE78IyQ_THNQnju6PARhP1nYuH9YuW9&lego_tid=fe83518d-1362-40d3-ab51-b45f7445c628
191,近地铁 紫荆温馨紧邻桐梓林神仙树美熙广场玉林生活广场,"3室1厅, 14㎡",紫荆岁月高新区-紫荆创业路5号,770,https://cd.zu.anjuke.com/fangyuan/1591812686716935?isauction=2&shangquan_id=11490&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKP1cOn19zPWmQPjbvPH9KTHDdrHD3nHcvrjmLnHmOn1NKrjEknTD3PjTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnH9KnHcKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjmkPjDQrjNQrHn1PWbvnTDvTEDQTH-Bnyc1nW0YsHEkmWmVPAuhnzY3ryF-syDdm1n1nH76nHIhPTDQnWbkPWTYnHD3PWnzPH91nHm3THDzrHTvnjEQnH9dPWbvPW9vnj9KTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTH0LnhPbPj7hsHR6PHcVPjDkmzd6rjDvsHNYPyn1mH91P1E1m9DKPTDKTHTKnHTzsjDQPj9LsjDQPjbkTHDKUMR_UTD1mHEzm1FWuhDvuy7bnW7W&lego_tid=772cd41f-5a52-410c-a816-545c3a83743b
192,免中介 近高新地铁口 茂业中心 九方购物中心 时代晶科拎包住,"3室2厅, 16㎡","时代晶科名苑高新区-理想中心天晖路346号,府城大道中段188号",600,https://cd.zu.anjuke.com/fangyuan/1591252538153996?isauction=2&shangquan_id=14638&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPHm1nWEknWNkP1NznWcKTHDdrHDzPHcdn19QPHnOrHmKn1DknTD1nHTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnH9KnHnKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjEvPjbOnWTkPjEQPHE3rTDvTEDQTHckuH7-uWwbsyEYmyNVPj6Wnid6mHF6syuBmWbOPWDzn1mzm9DQnWbkPjmYrHb1nHc3Pj93rHmkTHDzrHTYPWEOrHnkPWD1rjTkrHmKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHNQn19YmHDvsHnkrHmVPjmLnBdBnWuWsHb1uynLnjbvn1T1nTDKPTDKTHTKnHTzsjDQPj9LsjDYPWn3THDKUMR_UT7hPHF-mWw-PHuhn1NvmWm1&lego_tid=51384a16-3096-4672-b26c-93ec70963030
193,打工者特价房 无中介单间 亿发苑 芳草东街 银都花园玉林东路,"3室1厅, 18㎡",亿发苑高新区-芳草芳草东街39号,499,https://cd.zu.anjuke.com/fangyuan/1558716848955395?isauction=2&shangquan_id=12588&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKn1mYnH93PjbQP1cLPHTKTHDdPH9LnHm3Pj9OPHN1rHNKPHcknTDdnWTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnH9KnHEKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjEvPj9Ynj03nWbLrHTLn9DvTEDQTyDQmyndnA7BsHIbmhcVPANOPad6uAm3sHF6nAmQmvDOnWDvm9DQnWbkPjmYrjEQrjEYnHnLrH9dTHDzrHTYPWE3PjDLP10knWbQnWTKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHP-nAEQujwhsHcdrAmVPAcQuiYOnyNksHDzmW0kuhmLuAm1P9DKPTDKTHTKnHTzsjDQPj9LsjDzPH93THDKUMR_UT7bujDzPWPBPWD3ryPBrjc1&lego_tid=3e0d1d4f-258f-4b1e-91e0-12b70ff7df36
194,神仙树 大世界商业百货 翔宇苑 精装 拎包入住,"4室1厅, 13㎡",翔宇苑(南区)高新区-紫荆紫薇东路11号,770,https://cd.zu.anjuke.com/fangyuan/1591815736811523?isauction=2&shangquan_id=11490&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKP1cOn193njTvPWTzn1mKTHDdrHD3nHNLn1m3nHDdnWnKrjEknTD3PjTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnH9KnHNKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjmkPjbkrHmYnjNdPWNYPTDvTEDQTynLuWb1nHu-sH9OmyNVPj93mzYOn16WsyDLPHTYuHmznHPBn9DQnWbkPWTYrHTOPWmQPHEkn1NzTHDzrHTvnjEOnjbdrHEYn1DYrj9KTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHcQrjDdPywbsyuWnvcVPAn3PaY3uH0QsH93PW0vPAm1uW03nTDKPTDKTHTKnHTzsjDQPj9LsjDQPjbkTHDKUMR_UTDdmvRBm16bnhR6uHTzm1TY&lego_tid=218155dd-fc3b-4c84-8e71-886764f3f780
195,神仙树地铁口 龤中介 押一付一 应届生免押 拎包入住,"3室1厅, 20㎡",和贵时代巢高新区-神仙树神仙树南路9号,650,https://cd.zu.anjuke.com/fangyuan/1592017983742989?isauction=2&shangquan_id=11488&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPjTOP1mQrjE1PjDdnHbKTHDdrHcknH0OrjnLPjcOrjbKPHDknTDdnHTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnH9KnHmKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjmvnjTOrH0zP1TdnW9knTDvTEDQTHDvPjuBuWNYsyNQnANVPjEkPidBnj91sy7hPjEzuhDvmyR6rEDQnWbkPWmknjbOrH0YPHDvP1nvTHDzrHTvPWTkrHbOn1mLPHNLnHcKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHFBrAP6m1NYsHTknyNVPjwWPzY3P1TzsyPhuHmdrHR-myELPEDKPTDKTHTKnHTzsjDQPj9LsjDQPj93THDKUMR_UTD3PyFWrj-hP1cdmHK6nynk&lego_tid=2b8cac54-001e-44c7-8702-cfe6595ead75
196,衣冠庙 带卫带阳台 超洋花园 可月付短租 西南民族大学 免押,"3室1厅, 25㎡",超洋花园高新区-肖家河永丰路4号,700,https://cd.zu.anjuke.com/fangyuan/1558048199154689?isauction=2&shangquan_id=5248&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKP1cdPHmznHbvPjTkrjTKTHDdPH9kPj9QrHbQPHEvrjbKPjDknTDYnHTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnHbKnH0KwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjnkn1cQnWE1rHELrjcLn9DvTEDQTyEYP1NYryD3sHwbmHDVPjcvnzdBrHNOsH91PjI-nj0OPvRhnTDQnWbkn1T1nWD1PjTYnH9kPj9kTHDzrHT1njnznHn1PjDzPWNOnWTKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHPBujndrj03syu-P1mVPjNLmzYOuAF-syw-nHF-mhu6uAF6mkDKPTDKTHTKnHTzsjDQPj9LsjNzPj9KnE78IyQ_THK6PhNOuyR-uHDLmvNdnjT&lego_tid=3bd35878-fe76-457c-9dbe-de12ebfadbac
197,天府三街 银泰城 伏龙小区 慕和南道 家益欣城 精装房可月付,"3室2厅, 20㎡","伏龙安置小区高新区-美年广场伏龙东街,近伏龙西街",480,https://cd.zu.anjuke.com/fangyuan/1585653051138049?isauction=2&shangquan_id=14641&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPWEOPHD1nH0dnH01nWcKTHDdrjNvPHnkPHDQn19kPjbKPWNknTDvPHTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnHbKnH9KwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjEvn1DvPHELn1Dkn19LnkDvTEDQTHNdPW0zPADdsyEYnhnVPAcOPad6mh7WsHEzrj9LryuhrAw6nEDQnWbkPjm1nHmvPWNQP1T1nWbvTHDzrHTYPWnQPWmdrj9Lrj9Ln1mKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTH-WnHNOPAmvsycQPANVPjm3uBYOPhnQsyEQrHnLnHNduhmku9DKPTDKTHTKnHTzsjDQPj9LsjDYPWEQTHDKUMR_UTDLmWNOn1PhmvFBmy7Bn1TO&lego_tid=9c1594f6-b14e-468f-96c1-d1937155ff0f
198,可短租可月付，无中介，短租合同龒个月，南城都汇精装主卧待租,"3室2厅, 20㎡",南城都汇御天下高新区-理想中心和硕东街128号,1000,https://cd.zu.anjuke.com/fangyuan/1585667486261253?isauction=2&shangquan_id=14638&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPHEvnjczPjELnWbvnWNKTHDdrjNvPW0YrjmzPWDzPHnKPHNknTDdPHTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnHbKnHbKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjEvPjn3nHnkrHNdrj03PEDvTEDQTycdnyPhnHD3sHbvrjbVPjTQnidBuHc1sHFBnWwhnj-bmv7hu9DQnWbkPjmYn19zrjEYPW9vn1nvTHDzrHTYPWE1rjc3n1ckrHDQn1mKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHbYPH01uHbOsHb3nW9VPjP-raY3ryc3symQrH0dmhNzPhNduTDKPTDKTHTKnHTzsjDQPj9LsjDYPWn3THDKUMR_UTDLPWNkPhmQrjw-nv7WPhDv&lego_tid=94573e99-9828-43e8-89b8-f1975be26e5d
199,市一医院地铁口 次卧甩租 接受月付 看好就甩,"3室1厅, 22㎡",南城都汇汇智园高新区-理想中心雍翠路83号,650,https://cd.zu.anjuke.com/fangyuan/1539688821859341?isauction=2&shangquan_id=14638&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPWcvPjbkP1E1Pj93nWDKTHDdn1bvrj93nWD3PHb1PjDKn1DknTD1nHTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnHbKnWTKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjc3Pj9dP10YnHNvnH9dP9DvTEDQTyN1mH6-PHmLsyF6nAnVPjNvuBYOPj76sHFBuyPBrHEduhNLm9DQnWbknW9YrjNLrjNYrjT3njmYTHDzrHTzrjE3PH0LrHmkP1NdnWDKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTymvuhcLujDdsHnQPjDVPAnOnidBnW0vsyRBPyNLPj0vP1mdrEDKPTDKTHTKnHTzsjDQPj9LsjDYPWn3THDKUMR_UT7BnjEvuWnduAD3PvnOuHTv&lego_tid=f6fb7d15-3141-4c91-b276-eb5e74767659
200,无中介 龙腾苑 华府大道地铁口 天府五街 世纪城 环球中心,"4室1厅, 20㎡",中德英伦联邦(A区)高新区-中和观东三街78号,750,https://cd.zu.anjuke.com/fangyuan/1591504374243330?isauction=2&shangquan_id=11984&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKn191njEYPH0OrjNkPjmKTHDdrHDdnjE1P1EzPjn1n1TKnHn1njTKnHn1njTKnikQnTDQnjcKnHNOPWNdnWE3n1mQrEDznE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHEKTiYQTEDQnWbkPHcLrH9krjckn19dP1bzTHmKTHDKnhwWuhE1uj0VP1EvmiYYuAnksH9QPWNVmHc1uHTQmvn3PHTQTHDzrHTdnW0OrjcznHc3rHELnWTKnHcOnjNzP1b3nWDYPH03PH9dP9DKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTYskDKnHc1sWN1sWc1PB3zn1nKnTDkTEDQsjDzTgVqTHDknjnvTHDknjDvPWEKnhPWnvw-rHNVmHF6mzYYnvR6sH9QPWbVrAubn19zuWbzmhmvTEDYTEDKnTDQnjc_nHDYrj0_nHDOrjEKnE78IyQ_TyPbnj6-ujuhnH6BPhFhuHb&lego_tid=2cc3de95-a2ac-43ea-8169-8fd382f92bf6
201,时代进步，晶科等你，龤中介！个人直租！随时看房！,"3室1厅, 20㎡","时代晶科名苑高新区-理想中心天晖路346号,府城大道中段188号",700,https://cd.zu.anjuke.com/fangyuan/1520521703235599?isauction=2&shangquan_id=14638&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPHEvnjczPjELnWbvnWNKTHDdnWTdnWDLnjnzn1NdrHbKn1DknTD1nHTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnHbKnWcKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjEvPjDdrHE3PHEkn1D1P9DvTEDQTyn3uWDzmWcYsHR-uAnVPj7WmidBPjRhsHDYuW-hnvRWnWn3n9DQnWbkPjmYnHmkPH93PHTdnjbkTHDzrHTYPWEQPWTYP1bYPWNYP1nKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTH--PjcYPyEOsHP-uW9VPjubuaY3uhcQsyEYmvcvPAmQuyPBuTDKPTDKTHTKnHTzsjDQPj9LsjDYPWn3THDKUMR_UT7hrjN1mWndm1-hrHELm1RW&lego_tid=9e4245d9-3ef8-46dd-8fb1-d4cb64f1ecbd
202,麣号线孵化园地铁口 拎包入住 干净卫生,"3室1厅, 25㎡",奥克斯广场高新区-金融城锦城大道666号,760,https://cd.zu.anjuke.com/fangyuan/1591825520221196?isauction=2&shangquan_id=15775&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKP1nkn1D1nHDYnH0vnHbKTHDdrHD3nWNdnWTznWDQrHmKPHDknTDdnHTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnHbKnWnKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjmQnHT3nj9vnWm1rjT3nTDvTEDQTyuBnhFBmhRBsyFBnhNVPjmzuaYOnvn3sHNLm1-WnWFBnv7WuTDQnWbkPWDQnj9zPjnQn1TLP10vTHDzrHTvnHDkrjc1PWEQrH9OnHcKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTy76njD1uhczsyEkPAmVPjwbmzYOuj93synkPHndmHmLrAm3nEDKPTDKTHTKnHTzsjDQPj9LsjDdP10dTHDKUMR_UT7WuWn1Py7hPjEknHEOPWEd&lego_tid=aa013fb2-d04f-44dc-9d88-c0535a678f81
203,月付 中和大道旁 出门公交直达天府三街 红树湾 三利宅院,"3室2厅, 25㎡",东景丽舍高新区-中和中和大道二段31号,550,https://cd.zu.anjuke.com/fangyuan/1586997692620801?isauction=2&shangquan_id=11984&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPjbzPHD3n1TznjbdPHnKTHDdrjmOrH0vrHcvnWT3njDKrjTknTD3njTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnHbKnWEKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjEYPH03nW03PjDvP1b1P9DvTEDQTHEYuyuWmWTzsHm1uHcVPj-bmzd6mHcLsH-6nH0duWm1m1-bu9DQnWbkPjEdP191P1c1PW0OP1EYTHDzrHTYPjNLrjnvPWEOPHbYrj9KTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTH--P1Kbmy76sHT3P10VPAN3nBY3uh7-syEkP16BuWI-m1Nvu9DKPTDKTHTKnHTzsjDQPj9LsjDQrH9YTHDKUMR_UTD1P1mLnADkmy7WPvEYrj7W&lego_tid=9e70daaa-0877-4e82-8fae-d078bf7ec56f
204,地铁口旁套三精装修，家电家具齐全，天府三街，软件园无中介,"3室1厅, 130㎡",祥和佳苑(双流)高新区-中和中和二街219号,2800,https://cd.zu.anjuke.com/fangyuan/1584835015975948?isauction=2&shangquan_id=11984&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKnH93PWnYP1c3rjTvPj0KTHDdrjE3n1NknHNOP1NOPj9KnHDvnjTKnHDvnjTKnikQnTDQnjcKnHNOPWNdnWE3n1mQrEDzPE7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHEKTiYQTEDQnWbkPj9zn1c3rHDzPHndPHNzTHmKTHDKuAn1mWbvnjDVrHcQriYYuH0LsycYrH9VrHwhrAR-ujP-PjI-THDzrHTYrjc1nWbQPj0YnW93PWEKnHcOnjE3nWnzrHT3njnznjTknTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTYskDKnHc1sWN1sWc1PB3zn1nKnTDkTEDQsjDQTgVqTHDknjnvTHDknjDvPWEKnW91mHE1uj0VrjmkPBYYuWKWsH6bnjEVrHnknH-bujFBuANdTEDYTEDKnTDQnjc_nHDYrj0_nHDOrjEKnE78IyQ_THDdmvcvPWR-PH6BnvnLnAN&lego_tid=283a43d7-8606-4f0c-8d04-93019dd2bde5
205,高新区世纪城天府三街网红桥新港国际精装次卧月付无中介便宜甩租,"3室1厅, 20㎡",新港国际花园高新区-中和公济桥路117号,500,https://cd.zu.anjuke.com/fangyuan/1591344280839168?isauction=2&shangquan_id=11984&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPHbYnWDdPWnLnHN3PHEKTHDdrHD1PjEzrjT3n1bQPW9KrjTknTD3njTkTHD_nHTKnHTzTHDdrHmdPHcYrjnvnHbKnWmKwbnVNDnVENGssXXMMSpcfzLG8OWCoJH-BFxCCpWGCUNKnEDYTEDVnEDKnHcOnjE3PjnknjNvnWNLnHcvPTDvTEDQTyDkPvFbnjDQsywbPWbVPjIhuaYOnHTvsyR-ujNYnvNvnH6BP9DQnWbkPj9Yn1TQPHmdnjTOrHcQTHDzrHTYrjE1njDdnjckrHN1PWTKTEDKTEDVTEDKpZwY0ZnlszqWuaOlIiO6UhGdpvN8mvqVszqhmyOMXgR6UBqkPatKTHDznz3dnz3zn1m8nWn1THTKnTDKnikQn97exEDQnjT1P9DQnjTQPWmYTHRWnyw-uj--sHmOujEVPjbLPidBn1m1sH76P19YmHNdrH-6m9DKPTDKTHTKnHTzsjDQPj9LsjDQrH9YTHDKUMR_UT7hPyDzPHT1nHP6nWI-rAFh&lego_tid=5c1ded9e-69d4-4975-b363-1a784a5599ab
206,中和朝阳路茗兴花园全空调 环球世纪城旁 无中介 拎包入住~~,"3室2厅, 20㎡",新港国际花园高新区-中和公济桥路117号,500,https://cd.zu.anjuke.com/fangyuan/1591328129933325?isauction=2&shangquan_id=11984&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKPHN1rH9OPHbLn1bOnWDKTHDdrHD1nW9QnWbOn1n1nWNKnHn1njTKnHn1njTKnikQnTDQnjcKnHNOPWNdnWE3n1mQrEDzPk7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHEKTiYQTEDQnWbkPj9knHczPWbvnjmkrHc3THmKTHDKPHbYny7-njcVrj9zPBYYuHNLsH9QnhDVrH7hrHn1uhnvP1RbTHDzrHTYrjTQnWn3P1EvPj9kPWNKnHcOnjE3njDzn1mdPWNdPWNYPTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTYskDKnHc1sWN1sWc1PB3zn1nKnTDkTEDQsjDzTgVqTHDknjnvTHDknjDvPWEKPjmQPvmvuWEVPjcYniYYPA7bsyFbmW0VrynQPvDOryNzrjDYTEDYTEDKnTDQnjc_nHDYrj0_nHDOrjEKnE78IyQ_THF6mhnzuWwbm1b1P1F6PyN&lego_tid=4617f6f4-4241-44ad-bdb7-9c17a99e2814
207,套三双卫整租，押一付一，无中介，拎包入住，小区旁中和菜市场,"3室1厅, 115㎡",祥和佳苑(双流)高新区-中和中和二街219号,2800,https://cd.zu.anjuke.com/fangyuan/1504052319626252?isauction=2&shangquan_id=11984&legoFeeUrl=https%3A%2F%2Flegoclick.58.com%2Fjump%3Ftarget%3DpZwY0ZnlsztdraOWUvYKuaYvmWbvmHNkPaYvPymzsHEkuHDVrHb3mzY1Pj76rHEOuHKWuAcKP1TvPHb3P19LPHn3njNKTHDdnjEkPHc1nHbvnWmzPHcKnHDvnjTKnHDvnjTKnikQnTDQnjcKnHNOPWNdnWE3n1mQrEDzrT7AEzdEEzdKib_VOlXxOCB4sXhehrB8Gryc-SB6Jrh6VEDQTHEKTiYQTEDQnW9OP1m1PjmzPWmvnW0vrjmYTHmKTHDKPHTOrAnQnHEVuyN3mBYYPhcQsyDQuHbVmvEvnjIWPHuWmWK6THDzrjbLPWnYPWcLP1bdnWnkP1cKnHc3rH0vn1EvnWNQnHTLPHnzrTDKTEDKTiYKTE7CIZwk01CfsvPbsMGdsh78pMRouiOWUvYfsvu6UhIOIy78sLTYskDKnHc1sWN1sWc1PB3zn1nKnTDkTEDQsjDQTgVqTHDknjnvTHDknjDvPWEKPHR6Ph7bmHbVm1T1uBYYmhNYsH6-rANVPvczPjR-rjubPAndTEDYTEDKnTDQnjc_nHDYrj0_nHDOrjEKnE78IyQ_THmOnj93Pyw6PhnkPjRWuyc&lego_tid=55a6ada9-c03f-4be4-8e8e-7b245e86d4c5
